V1,V2
X,36064
Y,36726
Y,36266
Y,36932
Y,36328
Y,36150
X,36270
Y,36920
X,36864
Y,36668
X,36402
Y,36634
X,36212
Y,36370
X,36524
Y,36712
Y,36976
X,36738
X,36302
Y,36478
X,36612
Y,37016
X,36956
X,36584
Y,36136
Y,37348
X,36446
X,36326
X,36560
X,36580
X,36724
X,36762
X,36576
X,36172
Y,37294
Y,36332
Y,36310
X,36342
Y,36450
Y,36568
Y,36320
X,36802
X,36606
Y,37310
X,36640
X,36166
X,36850
Y,36286
Y,37192
X,37882
Y,36924
Y,36908
Y,37540
X,38406
X,36736
X,36620
X,36174
Y,37860
X,35500
Y,36388
Y,35986
X,36074
X,36806
X,36360
Y,36862
X,36342
X,37416
Y,36194
Y,36036
X,36590
X,36494
Y,37434
X,36684
Y,37214
Y,36140
Y,37548
Y,35852
Y,36624
Y,36840
Y,36762
Y,37064
Y,36796
Y,36086
Y,36210
Y,37296
Y,36764
Y,36310
X,36594
Y,36464
Y,37146
Y,36388
X,36860
Y,36696
Y,37694
X,35734
X,36300
Y,35894
Y,36484
X,37012
X,36590
X,36444
X,36692
Y,37152
Y,35522
X,36310
Y,36150
X,36512
Y,37546
Y,36320
Y,36736
X,37126
Y,37264
X,35626
X,36834
Y,36414
Y,36272
X,36854
X,37048
X,36280
Y,36122
X,37382
X,36124
Y,36298
X,36406
Y,36282
Y,36880
X,36400
Y,36388
Y,36362
X,37880
Y,35806
X,36492
Y,36240
X,35926
X,36948
X,36564
X,36640
X,36516
Y,37352
Y,35344
X,36148
Y,35996
X,36362
Y,37374
Y,36452
Y,36388
X,36454
Y,37246
Y,36162
Y,37210
X,35738
X,36360
X,36830
Y,36460
X,36218
Y,36614
Y,37386
X,35930
X,35766
Y,36494
X,36324
Y,37122
Y,36376
X,36692
X,36342
X,37164
X,35650
X,36680
Y,36452
Y,36398
Y,37084
X,36450
X,36416
Y,36620
Y,37398
Y,35942
Y,36820
X,36534
Y,36128
Y,37344
Y,36586
X,36932
X,36582
Y,37694
X,35578
Y,36718
X,36254
Y,36516
X,36940
X,36276
X,36762
X,36474
X,37160
X,35794
X,36424
Y,36964
X,36406
Y,37172
X,36584
Y,36582
X,36050
X,37136
Y,35626
Y,36414
X,36522
Y,36830
X,37570
X,36618
Y,36382
X,36546
X,37578
Y,37218
Y,36892
Y,37084
Y,36628
X,36216
X,35992
X,36518
X,36720
X,37684
X,36332
Y,36358
X,36270
Y,36466
Y,36914
X,36156
Y,36866
X,36424
X,37642
Y,36670
Y,36878
Y,36476
Y,36550
Y,36234
X,36310
X,36606
X,43418
X,40108
Y,36936
X,36832
X,36502
Y,36716
X,36134
Y,36728
X,36642
X,36576
Y,37676
X,36436
X,36638
Y,36584
Y,36526
X,36516
X,36258
Y,36422
Y,36664
Y,37438
Y,36514
X,36418
Y,36436
X,36444
Y,36762
X,36168
X,36684
Y,36944
X,37404
Y,36466
Y,36890
Y,36728
Y,36920
Y,36428
Y,36476
Y,36694
Y,36728
X,37570
X,36546
Y,36726
Y,36028
Y,36734
X,36332
Y,36200
Y,36372
Y,36934
X,37390
X,36576
X,36730
X,36358
Y,36338
Y,36408
X,35932
Y,36462
X,36190
X,37356
X,36488
X,36752
Y,36572
X,36738
Y,36598
X,35676
Y,36166
X,36624
Y,37542
Y,36624
X,37010
X,36166
Y,36174
Y,35916
Y,36218
Y,36634
Y,36636
X,37844
X,37050
Y,36768
Y,35906
X,36344
Y,35992
Y,35966
X,36502
Y,36142
X,37076
X,36922
Y,36196
Y,36400
X,37120
Y,36828
Y,37036
X,37018
X,36718
X,37182
Y,36070
Y,36436
Y,36332
X,35358
Y,36178
Y,36796
Y,36598
X,36624
X,37434
X,37148
X,37712
Y,36722
X,35372
Y,37006
Y,37110
Y,36178
Y,36602
Y,37178
X,36348
Y,37296
Y,37024
Y,35654
Y,36438
Y,37254
Y,36318
X,36490
X,37434
X,36064
Y,37570
Y,37076
X,35942
Y,36322
Y,37050
Y,36060
X,36128
Y,36956
Y,36608
X,37530
Y,37076
Y,35816
Y,36136
X,37214
X,36564
X,36324
X,37526
Y,36828
X,36486
X,36672
Y,35642
X,36340
X,36878
Y,36314
X,36456
Y,37184
Y,36138
Y,36772
X,36804
X,35650
X,36136
Y,37042
X,36418
X,36476
Y,37294
X,36202
Y,36686
X,36458
X,35284
X,37048
X,37296
Y,36272
Y,36584
X,37542
Y,36722
X,36740
X,36696
Y,35530
X,36224
X,37390
X,37024
Y,37046
X,37492
X,36248
X,36546
X,36808
Y,35232
X,36582
X,37362
Y,36176
X,36536
Y,37462
Y,36122
Y,37704
X,36670
X,35540
X,36282
X,37094
X,36284
X,36416
Y,36658
X,35914
X,37320
Y,36752
X,35676
Y,36434
X,36718
X,36692
X,36458
Y,36944
X,35998
Y,37708
X,36724
X,35172
X,36562
Y,36740
X,36480
X,36488
Y,36096
Y,35616
X,37570
Y,36574
X,35758
Y,36374
X,37056
X,36542
X,36332
X,36810
Y,36106
Y,37380
X,36514
Y,35656
X,36592
Y,37228
X,36484
Y,36534
Y,37132
X,37056
Y,37366
X,37062
X,35404
X,36654
Y,37130
Y,36778
Y,36690
Y,37086
Y,35966
X,37284
Y,37194
X,35828
Y,36114
Y,37140
X,35978
Y,36972
Y,37190
X,36288
X,37354
Y,37320
X,35964
X,36514
X,36588
X,35730
Y,36170
Y,37346
X,36968
Y,37552
X,37444
Y,36742
Y,37320
X,36400
X,35388
Y,36066
Y,36710
X,36272
X,37600
Y,37794
X,36498
Y,36576
X,36460
Y,35922
Y,36340
Y,36592
X,36134
X,37112
Y,37344
X,36572
X,36586
X,36538
X,35314
Y,36474
X,36746
X,36462
Y,37530
Y,37818
Y,37024
Y,37334
X,36416
Y,35438
X,35802
X,35732
Y,36246
Y,36706
X,37572
Y,36618
X,37452
Y,37458
X,36016
Y,37584
X,35784
X,36182
Y,36614
X,37060
X,36358
Y,37498
X,37842
X,35962
Y,37010
Y,35712
Y,35868
X,36280
Y,36326
Y,36826
X,37630
X,37846
Y,36258
X,37554
X,35734
X,35980
Y,36846
Y,36706
X,36382
Y,37304
Y,36514
X,36258
Y,37244
Y,35944
Y,35982
X,36430
X,36398
X,36126
Y,37908
X,36650
Y,36512
Y,37730
Y,35388
X,35980
Y,36222
X,36052
Y,36396
Y,37592
X,37596
Y,36544
Y,37040
Y,35526
Y,35962
Y,36556
Y,36236
Y,36200
Y,37492
Y,37918
Y,36272
Y,36534
X,35436
X,37044
Y,37116
X,36790
X,36490
X,37326
X,37266
Y,37342
X,37290
Y,36912
X,36580
Y,36868
X,36190
Y,36346
X,37244
Y,37854
X,46572
Y,36350
X,35332
Y,36036
X,36800
Y,36288
Y,36498
X,37280
X,37144
Y,36690
X,35674
Y,35226
X,37540
Y,36514
X,36504
X,36414
Y,37298
Y,37152
Y,36372
Y,36188
Y,35486
Y,37168
X,36458
Y,36444
X,36064
X,37640
X,37880
X,36470
Y,35778
X,35608
Y,37276
X,37358
Y,36652
X,35772
Y,37410
Y,37756
X,36332
Y,35980
X,36158
X,37370
X,37334
Y,36560
X,36292
X,36434
Y,37202
X,36454
X,35786
X,35520
X,37310
Y,37498
Y,37544
Y,36850
Y,37370
X,37104
X,36268
Y,36242
Y,35620
Y,37120
X,37092
Y,36644
Y,35870
X,37394
X,37664
X,36312
X,35788
Y,35262
Y,36170
Y,36912
Y,37074
Y,36162
Y,37278
Y,37770
Y,36460
Y,35632
Y,35334
Y,36258
X,37616
Y,36956
Y,36346
Y,37522
Y,37332
Y,36476
X,36352
Y,36168
X,36300
X,37080
X,36682
Y,36190
X,37480
Y,37896
Y,36874
X,36604
Y,35602
Y,36298
X,36942
X,36792
Y,36276
Y,36730
X,37108
X,36592
Y,36658
X,36104
Y,36748
X,37236
Y,36672
Y,36256
X,36332
Y,36986
X,36274
Y,36534
Y,35502
Y,36252
X,37104
Y,36674
Y,36670
X,36732
Y,37094
Y,36082
X,36642
X,35530
Y,36550
Y,37690
X,36622
X,36176
Y,36788
Y,37560
X,36794
X,36920
Y,36532
Y,36386
Y,36014
Y,36160
X,36214
Y,37244
X,36802
Y,36202
X,36262
Y,36036
Y,36836
X,36736
Y,36796
Y,36260
X,36314
X,36980
Y,36652
Y,36384
X,36762
X,36928
X,36390
X,36708
X,36154
X,37268
X,37524
X,37142
X,36574
Y,36798
Y,36894
X,36382
X,36674
Y,35900
X,36750
Y,37080
Y,36526
X,36344
X,36348
Y,36650
X,36058
X,36480
X,36442
X,36214
Y,36684
Y,36792
X,35932
X,36394
Y,36744
X,36390
X,35968
X,36394
Y,36970
X,37620
Y,36582
Y,36866
Y,36238
X,36784
X,36154
Y,36458
X,36118
X,36680
Y,37182
Y,36086
X,36530
Y,36272
Y,36180
X,36220
X,36318
X,36226
X,36438
X,36752
Y,36322
Y,36158
Y,36028
Y,36414
Y,36878
X,36560
X,36198
X,36074
X,37072
Y,36134
X,36454
X,37158
X,37020
X,36296
X,36274
Y,36232
X,36278
X,36890
Y,36762
X,36732
Y,36642
Y,36874
Y,36730
Y,36512
Y,36376
Y,36566
Y,37310
Y,36422
Y,36758
X,36650
X,37258
X,36632
X,36586
X,36280
Y,36908
X,37026
Y,36538
Y,36716
Y,36616
X,36502
X,36588
Y,36358
Y,36300
X,36802
X,37388
X,36774
Y,36572
Y,37046
Y,36992
Y,36862
Y,36768
X,36730
Y,36622
X,37198
Y,36504
X,36494
Y,36704
X,36492
Y,36510
Y,36504
Y,36008
Y,36730
X,37208
Y,36242
Y,36360
X,36610
X,37396
X,36516
X,36948
Y,37368
X,36846
Y,37030
X,36748
Y,36478
Y,36576
X,36058
Y,36492
X,36404
X,37048
Y,36432
X,37232
Y,36800
Y,36272
Y,36974
Y,35710
Y,36692
X,36412
X,37420
Y,37188
Y,37144
Y,36440
Y,36562
X,36530
Y,36426
X,36558
X,36370
Y,37084
Y,37110
Y,36512
Y,36286
Y,36574
X,36498
Y,36060
Y,36658
Y,36370
X,37214
Y,37832
X,36376
Y,36350
Y,36898
X,36348
Y,36132
Y,36396
X,36286
Y,37002
X,37858
X,36214
Y,35910
Y,36272
X,36096
Y,35620
Y,36246
Y,36412
Y,36940
X,37178
X,36944
Y,36354
Y,36126
Y,36194
Y,35500
X,36790
X,36194
Y,36932
Y,37130
Y,36798
X,36074
X,36310
Y,36250
Y,35846
Y,36238
X,36698
X,36884
X,37262
Y,36974
Y,36678
Y,36590
X,36694
Y,36570
Y,36172
X,35952
Y,37388
X,37632
Y,36886
Y,36458
Y,36394
X,36142
X,35506
Y,36298
Y,36770
Y,37258
Y,36944
Y,36666
Y,36054
Y,36494
Y,36498
X,35848
X,36568
Y,36458
Y,36906
Y,42288
X,39968
Y,36192
Y,37256
Y,36696
Y,35900
Y,34918
X,36270
Y,36442
Y,37036
X,36684
X,36778
Y,36380
X,36750
X,35512
X,35718
X,36558
X,36880
X,37498
X,36690
X,37290
Y,36240
X,36428
Y,35874
X,35906
Y,36158
X,36894
Y,36832
Y,36552
Y,37164
X,36318
Y,36874
X,36248
X,35626
Y,36236
Y,37484
X,37748
X,37620
Y,37602
Y,36622
X,36506
X,36028
Y,36168
X,36102
X,36306
X,37120
X,36606
Y,37100
Y,36342
Y,36714
Y,36126
Y,35946
X,36428
Y,36312
X,37034
X,36904
X,37084
Y,36404
Y,36176
X,36324
X,35664
X,36040
X,36502
Y,37168
Y,36712
Y,37030
X,36588
X,36700
Y,36696
Y,35910
X,36418
X,36718
X,36824
X,36542
Y,37268
X,36112
Y,36568
X,36236
Y,35468
X,36270
X,36810
X,37158
Y,36664
X,37044
X,36144
Y,35988
Y,36364
Y,35936
X,36586
X,36898
X,37178
X,35954
X,37132
Y,36334
Y,36390
Y,36722
Y,36500
X,36114
Y,36642
Y,37266
X,37450
Y,36730
X,36356
X,36682
X,36418
Y,35648
X,36768
X,36264
Y,37374
Y,37248
Y,36672
Y,36062
X,36096
Y,36286
X,35196
Y,36340
X,36510
Y,37220
Y,37054
X,36534
X,36172
Y,36388
X,36506
Y,35374
X,36334
X,36338
X,36842
Y,37626
X,36618
Y,36520
Y,36460
X,36608
X,35584
Y,36242
X,36482
Y,37430
X,37158
X,37012
Y,36728
X,36176
Y,36638
X,35510
X,36298
X,36598
Y,36436
Y,36814
X,37662
Y,36294
Y,36410
X,36346
X,35742
Y,36484
X,36498
X,36272
X,37096
Y,37296
X,36664
Y,36058
Y,36276
Y,35368
Y,36336
X,36134
Y,36110
X,37392
X,37784
X,36902
Y,36358
Y,36636
X,36796
Y,36522
X,37688
Y,36386
Y,36910
X,36722
Y,37468
X,36214
Y,36352
Y,36504
Y,36832
Y,35216
Y,36276
X,36024
X,36966
Y,37074
X,36468
X,36562
X,36380
Y,36584
X,35142
X,36248
Y,36512
X,37008
Y,37346
Y,36490
Y,36424
X,36514
Y,38138
Y,35644
Y,36362
Y,36336
X,36842
Y,36426
X,36768
Y,36668
Y,36156
X,37450
Y,35488
X,36220
X,36104
Y,37134
Y,36416
X,36296
Y,35988
Y,36470
X,37128
Y,35526
Y,36302
Y,36210
Y,36794
Y,36678
Y,36520
Y,36476
Y,36746
X,37316
Y,35674
X,36352
X,36358
X,36936
X,36548
Y,35722
X,36264
Y,36394
Y,37278
Y,35786
X,36540
Y,36030
X,37098
X,36252
Y,35922
X,36216
X,35762
Y,37412
Y,35570
X,36184
X,36072
X,36896
Y,36864
X,36350
Y,36490
Y,36658
Y,37130
X,35620
Y,36004
X,36210
X,36652
X,37068
X,36532
Y,36336
X,36382
Y,37444
X,36132
Y,36554
X,36272
X,37110
X,36564
Y,36174
Y,36506
Y,36490
X,37118
Y,35876
Y,36494
Y,36320
Y,37226
Y,36644
Y,36230
X,36504
X,36312
Y,37038
Y,36104
X,37022
Y,36376
X,37054
X,36434
X,35962
X,36958
X,36278
Y,36858
X,35904
Y,36130
X,36092
Y,37642
Y,37138
X,36302
Y,36180
X,36532
X,37322
X,35620
Y,36320
Y,36620
Y,37074
Y,36830
X,35972
X,36244
Y,36062
X,37418
Y,35572
X,36272
Y,36432
X,37118
X,36534
X,36288
Y,36658
Y,36584
Y,37084
X,35632
Y,35846
Y,36030
Y,37522
Y,36606
X,36138
Y,36376
X,36058
Y,37090
Y,35838
Y,36696
Y,36554
Y,37084
X,36008
Y,36460
Y,36370
X,36684
X,37744
X,35740
X,36320
X,36318
X,36652
X,36730
Y,35882
Y,36470
Y,36932
X,37134
X,35816
X,36332
X,36464
X,36712
X,36890
X,36200
X,36382
Y,36362
Y,37558
X,35406
X,36426
X,36590
Y,36844
Y,37130
X,36166
X,36456
Y,36008
Y,37352
X,35624
X,36894
Y,36302
X,37830
X,36922
X,36314
X,36320
Y,36284
X,37688
X,35494
X,43972
X,37750
Y,36298
Y,36804
X,36174
X,36710
X,36536
X,37368
X,35566
X,37316
X,37026
Y,36812
Y,36172
Y,36310
Y,36058
Y,36604
Y,36668
Y,34862
X,37262
Y,37492
Y,37164
X,36814
Y,35668
X,36394
X,37024
X,36660
X,35490
X,36404
Y,36782
X,37176
X,36930
X,36042
X,36414
X,36520
Y,36164
Y,35198
X,36592
X,36922
Y,37240
Y,36380
Y,36090
Y,36098
Y,36288
X,36786
Y,35540
Y,36194
X,36824
X,37364
Y,36968
X,36416
Y,36950
Y,36600
Y,36158
Y,34870
X,36574
Y,36618
X,37092
X,37768
Y,36422
X,36372
X,35984
X,37236
Y,36012
X,36592
X,36720
Y,36852
X,36058
Y,35884
X,36758
X,36778
X,37504
X,35480
Y,36138
Y,36250
Y,38014
Y,36794
Y,37006
Y,36426
Y,36418
Y,37058
Y,35346
X,36238
Y,36676
X,36418
X,36298
X,37034
X,36202
X,35952
X,37278
X,36190
Y,36402
Y,36522
Y,36454
Y,36328
Y,37162
X,36486
X,36234
Y,37192
Y,35202
Y,36046
Y,36476
Y,36242
X,36226
Y,37104
X,36308
X,36214
Y,37148
X,35710
X,36280
Y,35984
Y,36568
X,36758
Y,36826
X,36308
X,36372
Y,37490
X,35262
Y,36950
Y,36174
Y,36440
Y,36892
X,37036
X,36336
X,36284
X,37534
Y,35520
X,35828
X,36084
X,35616
X,36158
X,36710
X,36144
X,36400
Y,37386
X,35338
X,36318
X,36250
X,35804
X,36718
Y,37520
X,36044
Y,36546
Y,37516
Y,35482
X,36222
Y,36462
Y,36304
Y,36672
X,36970
Y,36232
Y,36316
X,37242
Y,35874
Y,36622
Y,36034
Y,36216
Y,36630
Y,37566
X,36224
X,36414
Y,37258
Y,35684
X,36632
Y,36408
X,36086
X,36500
Y,36838
X,36204
Y,36006
Y,37326
X,35238
Y,36228
Y,36250
X,36064
X,36626
Y,37170
X,36654
Y,36604
Y,37484
Y,36268
Y,36256
Y,36406
Y,36046
X,36488
X,36454
Y,36798
Y,36556
X,37358
Y,36208
Y,36594
Y,36388
X,36000
Y,36452
X,36148
X,36114
X,36886
X,37084
X,36346
X,36272
X,36256
X,36044
Y,36716
Y,35850
X,36194
X,36306
X,37296
X,35924
Y,36652
X,36366
X,36232
X,36896
Y,36568
Y,35516
X,36266
Y,37146
X,36732
X,36508
Y,36344
Y,36232
Y,36618
X,36078
Y,35598
X,36574
X,36828
Y,35972
X,36392
X,36228
X,35644
Y,36452
Y,36570
X,35762
X,36122
X,37104
X,36222
Y,36514
X,36234
X,35954
Y,36432
X,36284
X,36280
X,36020
X,37156
Y,36752
Y,36562
X,36158
X,35876
Y,36592
X,36670
Y,36160
Y,37134
X,37424
X,36624
X,36814
X,36700
X,35848
X,36352
Y,35816
Y,35870
Y,36534
X,37426
X,36296
Y,36640
Y,36532
X,35874
X,36914
X,36128
X,35672
X,35988
X,37142
Y,36396
Y,36722
Y,36746
X,36194
Y,36800
X,36338
X,35866
X,36230
Y,36802
Y,36050
X,35970
Y,36152
Y,36586
X,36348
X,35956
Y,35806
X,36600
Y,36944
X,36492
Y,36716
Y,36112
Y,36338
Y,36612
Y,36254
X,36124
X,36286
Y,37378
X,36384
Y,36666
Y,36594
X,36276
Y,36604
X,36152
Y,36556
Y,36384
X,37220
Y,36620
Y,36306
Y,36562
Y,36284
X,36920
Y,36348
Y,36304
X,36420
X,37792
X,36268
Y,36484
X,36254
Y,35954
Y,36458
Y,36150
Y,35982
X,36322
X,37508
Y,36174
Y,36382
X,36492
X,35952
Y,36850
Y,36344
Y,36586
X,36394
X,37338
Y,36456
X,36654
X,36492
X,36006
X,36222
Y,36068
X,35806
Y,36624
Y,37546
X,36606
Y,36022
Y,36330
Y,36054
X,36522
Y,36208
X,36942
X,36444
Y,37558
X,36340
X,36672
X,36172
Y,36338
X,36686
X,36582
Y,36078
X,36494
Y,37446
X,35974
Y,36590
Y,36090
Y,36192
Y,36270
Y,36424
Y,35982
Y,36924
X,37068
Y,36414
X,43660
X,37138
Y,36436
Y,36760
Y,36188
X,36224
Y,36750
X,37522
X,36570
X,36082
X,36188
X,35998
X,36546
X,36260
Y,36888
Y,36486
Y,37078
X,36366
X,35676
Y,36172
Y,35518
Y,36872
Y,36296
Y,36886
X,36594
Y,37052
Y,36208
Y,35412
Y,36040
X,35928
X,36450
Y,36284
Y,36342
X,36530
Y,36974
Y,36834
Y,35912
Y,36036
X,35698
Y,36568
Y,36738
X,36700
X,36470
X,36860
X,36414
X,35604
Y,36330
X,35954
Y,36434
Y,36200
X,36828
Y,36336
Y,37146
Y,35912
Y,35378
X,36160
X,36168
X,36442
X,35776
Y,37054
Y,36094
Y,37104
Y,36182
X,35600
Y,36092
Y,35958
X,36052
Y,36150
X,36840
Y,36220
Y,37492
X,36412
Y,36516
Y,36472
Y,36838
X,35658
X,36186
Y,37394
X,36416
Y,36764
X,35856
Y,35660
Y,36108
Y,36888
Y,36042
Y,36356
Y,37214
X,35902
X,36874
X,35938
X,35510
Y,36454
X,37100
Y,35408
X,36334
X,36738
X,35992
X,37434
Y,37142
X,35654
X,35940
X,36878
X,35652
Y,36394
X,37546
X,36618
X,37330
Y,36284
Y,35620
X,36192
Y,37170
X,36496
Y,36362
Y,36502
Y,36194
X,36440
Y,35752
Y,35418
X,36334
X,37076
Y,36304
X,36490
X,36926
X,36238
X,36126
Y,36084
Y,36010
X,36072
Y,37064
X,36476
Y,37042
X,36852
X,36318
X,36912
X,36440
Y,35304
X,36646
Y,36900
Y,35962
X,35918
X,37170
Y,35900
X,36640
Y,35998
X,35298
Y,36178
X,36932
Y,36408
Y,36270
Y,37766
Y,36168
X,36718
X,36064
X,35214
X,36432
Y,37070
X,36186
X,36460
X,36986
Y,35910
X,36586
X,36112
X,35736
Y,36022
X,36970
X,36142
X,36450
Y,37092
X,37194
X,36868
X,36086
Y,35594
X,36216
X,37036
X,36066
X,37510
Y,37630
Y,36328
X,36372
Y,35834
X,35266
X,36478
X,37506
X,36492
Y,36382
Y,36718
Y,36530
X,36908
Y,36082
X,36078
Y,36844
Y,36974
X,36354
X,36802
X,37194
Y,36726
Y,36572
X,36088
Y,35576
X,36192
X,37330
Y,36070
Y,36540
Y,37134
X,36410
X,36376
Y,36480
X,35718
X,36288
X,37112
X,36326
X,36450
X,36816
Y,36048
Y,36754
X,35718
Y,35890
Y,36512
Y,36972
X,36296
X,36506
X,36670
X,36280
Y,36480
X,36220
X,36020
Y,36690
Y,36814
X,36236
Y,36764
X,36966
X,36626
Y,36984
Y,36036
X,35780
X,36130
Y,36980
Y,36208
Y,36680
X,37096
X,36138
X,36210
X,35704
Y,35796
X,36762
X,37050
Y,36422
Y,36194
X,36914
Y,36650
Y,36428
Y,37090
Y,36790
Y,36086
X,37128
Y,36390
Y,36348
Y,36736
Y,36350
X,36258
Y,36406
X,35726
X,36754
Y,37414
X,36820
Y,36856
Y,36944
Y,36678
Y,36602
X,36134
X,35590
Y,35924
Y,36812
X,36162
Y,36826
X,37032
Y,36674
X,36118
Y,36280
X,35578
Y,36082
X,37062
X,36840
X,36168
Y,36712
X,36470
Y,36654
Y,36500
Y,35410
X,36130
Y,37094
Y,36174
X,36322
Y,37106
X,36714
X,36602
Y,36896
X,35346
Y,35982
X,36896
Y,36196
Y,36876
Y,37292
Y,36286
Y,36566
Y,36258
Y,35708
Y,36290
Y,37356
X,36334
Y,36946
Y,36724
Y,36186
Y,36376
Y,36146
X,35880
Y,36398
Y,37050
X,36558
Y,37288
Y,36724
Y,36462
Y,36602
X,35938
Y,35828
Y,36816
Y,37528
X,36450
Y,37608
X,36390
X,36376
X,36808
X,36128
X,35368
X,36364
X,37212
Y,36642
X,37136
Y,36410
Y,36494
X,36280
X,36216
Y,35280
Y,36208
Y,36818
Y,35912
X,37152
Y,36304
X,35908
Y,36894
X,36174
X,35576
Y,36388
Y,37300
Y,36360
Y,36790
X,36476
X,35956
X,37114
X,35970
Y,35842
Y,36106
Y,37056
X,36062
Y,37440
Y,36810
Y,36214
Y,36148
X,36044
Y,44332
X,37766
Y,36500
X,36006
Y,37460
Y,36470
Y,36054
Y,36732
X,36566
Y,36610
X,36516
X,35886
X,36262
X,37444
X,36276
Y,35872
Y,36722
Y,36276
X,36172
X,36520
Y,36216
X,36230
X,37244
Y,37184
X,36484
Y,36484
X,36062
X,36774
X,36432
X,36310
X,36158
Y,37510
X,36502
X,35976
X,36304
X,36200
X,36122
Y,37174
X,36044
X,36018
Y,37116
Y,36096
Y,36174
Y,36224
Y,35784
Y,36282
X,36546
Y,36240
Y,36114
X,37356
X,36330
Y,35918
Y,36344
X,35874
X,36370
Y,36692
Y,36362
Y,35970
Y,36340
Y,36874
X,36292
X,36824
X,36202
X,36330
X,36406
X,37094
Y,36674
Y,36476
X,36676
X,35912
Y,36726
X,35958
Y,36332
X,36570
X,35942
Y,37140
X,36180
X,36636
X,35882
Y,36644
X,36086
X,36546
X,36252
Y,36536
Y,37234
Y,36410
X,36286
X,36364
Y,36466
Y,36064
Y,36188
X,36368
Y,36130
X,37022
X,36098
Y,36516
Y,35882
Y,36632
X,35698
X,36238
Y,36452
Y,36494
Y,36728
Y,36748
X,36420
Y,36206
Y,36170
Y,35984
Y,36210
Y,36920
Y,36286
Y,36640
Y,36364
Y,36544
X,36008
Y,36456
Y,35834
Y,36462
X,36324
Y,36322
Y,37160
X,36864
X,36972
Y,36336
X,36204
X,36252
X,36040
X,36618
Y,36436
Y,37174
Y,35578
Y,36476
X,35990
Y,36544
X,36192
Y,36336
Y,36346
X,36282
Y,37144
X,36184
X,36364
Y,36414
X,36532
X,36234
X,36314
X,36642
Y,36268
X,37080
X,36576
Y,37198
X,35958
X,36914
X,36114
Y,36322
Y,36574
Y,36948
X,37030
Y,37274
Y,36198
Y,36346
Y,36634
X,36034
X,36224
Y,36564
X,36050
Y,37158
Y,36996
X,36530
Y,35806
Y,36500
Y,35968
Y,36544
Y,36584
Y,35422
Y,36942
Y,37098
Y,36458
Y,36176
Y,36570
Y,36352
Y,36330
X,36586
X,35450
X,37400
Y,37202
X,36658
Y,35852
X,36794
X,36250
X,36104
X,36542
X,35822
X,37032
Y,37526
X,36362
Y,35924
X,36666
X,35798
Y,36864
X,36892
X,35184
Y,36882
Y,37074
X,36450
X,36064
X,37290
X,36112
Y,36022
Y,36700
X,35472
Y,36850
Y,37272
Y,36762
X,36378
Y,36778
X,36358
X,36530
Y,36672
Y,35668
X,36986
Y,37300
Y,36016
Y,36290
X,36528
Y,36202
X,36688
Y,36596
X,35638
Y,36746
Y,37340
Y,36428
X,36326
X,36484
X,35966
X,36484
Y,36654
X,35786
Y,37192
Y,36844
X,36408
X,36446
X,36610
Y,35860
Y,36322
Y,36228
X,35420
Y,37322
X,37706
X,36950
Y,35950
Y,37094
Y,36000
Y,36390
Y,36696
Y,35454
Y,37574
Y,37328
X,36410
X,35908
X,36318
X,36166
Y,36344
Y,36158
X,35476
Y,36844
X,37402
Y,37116
Y,36520
Y,36782
Y,36150
X,36046
X,36692
Y,35914
Y,37398
Y,37374
X,36992
Y,36474
X,36482
Y,36352
X,36854
Y,36676
X,35370
Y,37162
X,36996
X,36272
X,36738
Y,36942
Y,36206
Y,36458
X,36522
X,35548
Y,36686
X,37238
Y,36954
X,36160
Y,36300
Y,36250
X,36198
Y,36682
Y,35616
Y,36962
X,36874
Y,36380
X,35958
Y,36656
Y,36262
Y,35984
Y,36200
Y,35378
X,36534
Y,37420
Y,36902
Y,36360
Y,36812
X,36146
X,36400
Y,36674
X,35564
X,37154
X,37582
X,37294
Y,36384
X,36398
X,36306
X,36736
Y,36600
Y,35310
Y,36214
X,36926
Y,37362
X,36180
Y,37046
X,36362
X,36410
Y,36650
Y,35124
X,36392
X,37332
Y,37624
Y,36034
X,37326
X,36564
Y,36582
Y,36992
Y,35400
X,36498
X,37026
X,36642
Y,35742
Y,37218
Y,36346
X,36030
X,36198
Y,35442
X,36122
Y,36946
X,36348
Y,36170
Y,37378
X,36510
X,36224
Y,36718
Y,35400
X,36006
X,37130
X,36490
Y,36120
X,36976
Y,36548
Y,44878
X,38026
X,35588
X,36330
Y,37212
X,36180
X,36264
Y,37896
X,36020
Y,36542
X,36346
Y,35718
X,36242
X,37036
X,36274
X,36046
X,37234
X,36226
Y,36450
Y,37126
Y,35070
X,36422
X,37010
Y,36474
X,36118
X,37252
Y,36210
X,36204
X,36398
Y,34920
Y,36412
X,37128
X,37098
Y,35794
Y,37220
Y,36320
Y,36288
X,36478
Y,35870
Y,36276
X,37134
X,36326
X,36264
X,37352
Y,36270
Y,36194
Y,36284
X,35262
Y,35470
X,36984
X,36456
X,35916
Y,37416
Y,36416
Y,36158
Y,36308
X,36252
Y,35442
Y,36846
Y,37518
X,37422
X,37534
Y,36382
Y,36668
X,36672
X,36332
Y,34810
X,37150
Y,35878
Y,36774
Y,37220
X,36256
Y,36262
X,36500
Y,36134
X,35470
X,36052
Y,35510
X,36702
X,37002
X,36264
X,36502
Y,36564
X,36234
Y,36260
Y,36012
Y,35446
X,36762
Y,37168
Y,36488
X,35900
