V1,V2
X,35932
Y,36066
Y,36110
Y,36590
Y,36006
X,35116
X,36438
Y,36408
X,36926
Y,35900
Y,44314
Y,39174
Y,37084
X,35802
Y,35940
Y,37186
Y,36772
Y,37104
Y,36166
X,35512
Y,36708
X,37278
Y,36406
Y,35220
Y,36962
Y,36772
X,36796
Y,36522
Y,36360
Y,36860
Y,36990
X,37172
Y,35646
X,36868
X,36490
X,37198
Y,36044
Y,35178
Y,36208
Y,36902
Y,36048
X,35394
X,36938
X,36738
Y,36868
Y,35954
Y,35394
Y,36026
Y,37046
X,36230
Y,35142
Y,36810
Y,36618
X,36788
Y,36220
X,35644
Y,35940
X,37116
Y,35918
X,35792
X,36986
Y,36722
X,37312
Y,36928
X,35348
X,36006
X,36978
Y,36528
Y,36056
Y,36542
Y,36386
Y,36922
X,36036
X,35506
Y,35906
X,37226
Y,35838
Y,35758
X,36798
X,36364
X,36296
X,35904
X,35308
Y,36292
Y,36776
X,36252
X,35938
Y,36806
X,36382
X,36812
X,36086
X,35906
Y,36554
Y,37008
Y,36488
X,36054
Y,36904
Y,36838
X,36706
X,35932
X,34858
Y,36658
Y,36834
Y,36444
Y,35272
Y,37210
X,36306
Y,37186
Y,35998
Y,35038
Y,35846
Y,37400
X,36242
Y,35372
Y,37010
X,36520
Y,36792
Y,35934
Y,35436
Y,35660
X,36788
X,36270
X,35626
Y,36970
X,37556
Y,36926
X,36498
Y,35212
Y,36290
X,36854
Y,36064
Y,35230
X,36918
X,36218
Y,36990
Y,35768
X,35310
X,35960
Y,36948
Y,36490
X,35734
Y,37256
Y,37514
Y,37258
X,37698
X,35750
Y,36350
Y,36686
Y,36414
X,35364
X,37002
Y,35574
X,37526
X,37146
Y,35702
Y,36700
X,36950
Y,36276
Y,36094
X,37040
Y,35060
Y,37210
X,37238
Y,35728
X,36620
X,37054
Y,36414
Y,35564
Y,36532
X,35756
X,36730
Y,37430
Y,34776
Y,36124
X,36832
Y,35824
Y,35708
Y,36764
Y,35604
X,37302
X,36884
X,36432
Y,36576
Y,36796
Y,36426
X,35476
Y,36810
X,35212
X,37280
X,37166
Y,35636
Y,36592
X,37082
X,36388
X,35478
X,37106
Y,35394
X,37394
Y,37564
Y,35270
X,36332
X,37436
Y,36738
Y,35340
Y,36810
Y,35340
Y,36984
Y,37550
X,35320
Y,35984
Y,36684
X,36348
X,35954
X,36418
X,36112
X,37064
X,37658
Y,35530
Y,35806
Y,37440
X,36258
Y,35612
X,36928
X,35620
Y,36832
Y,36926
Y,36008
Y,36250
X,37014
X,35802
Y,35366
Y,36764
X,35766
Y,37042
Y,37434
X,35726
Y,35966
Y,36792
X,36344
Y,35188
X,36400
Y,35836
Y,37410
Y,37530
Y,35696
Y,36374
Y,36942
X,36022
X,35002
Y,36780
X,35758
X,36986
Y,37514
X,35532
X,36572
X,36862
Y,36142
Y,35740
X,37158
Y,35584
X,36862
X,37472
X,35518
X,36194
Y,36900
X,36178
X,35332
Y,37138
X,36004
X,36386
Y,36936
Y,35832
X,36192
Y,37046
Y,36364
Y,35224
X,37162
X,35600
X,36962
Y,37122
X,36016
Y,36580
Y,36962
X,36336
Y,35638
Y,37308
Y,35886
Y,37214
Y,37508
X,35694
Y,36416
X,36762
X,36120
X,35198
Y,36684
X,35698
X,36794
X,37204
X,35604
X,36330
Y,36766
X,36066
Y,35416
X,36926
Y,35300
Y,37050
Y,37584
X,35242
Y,36002
X,37092
X,35950
Y,35670
X,36936
X,35490
X,37020
X,37640
X,35958
X,36436
Y,37132
X,36608
Y,35430
X,37010
X,35552
X,37120
X,36836
Y,35348
X,36458
Y,37246
X,35772
X,34974
X,36874
X,35846
X,36792
X,37254
X,35388
Y,36092
X,37074
X,36328
Y,35410
Y,36544
X,35694
Y,36848
X,37606
Y,35246
Y,36626
X,36928
X,36204
X,35106
Y,37356
Y,35262
X,36890
Y,37370
X,36128
X,36494
X,36686
X,36470
X,35390
Y,36830
Y,35426
X,36892
Y,37286
X,35882
X,36394
Y,37162
Y,35942
X,35712
Y,36514
X,35068
X,37128
Y,37260
Y,35340
X,36836
X,36862
X,36202
Y,35644
Y,37128
Y,35138
X,36894
X,37120
Y,35930
X,44854
Y,38304
X,36794
X,35888
X,36882
X,35546
X,37122
X,37530
X,35720
Y,36154
Y,36838
X,36138
X,36178
X,36716
X,35656
X,36946
Y,37014
X,35934
Y,36694
X,36724
Y,36260
Y,35750
Y,36736
Y,35320
X,37034
X,37068
X,35952
Y,35906
X,36714
Y,36730
X,35740
Y,37434
Y,35338
Y,37136
X,37342
Y,37228
X,36218
X,37058
X,37410
Y,35412
X,36364
Y,35630
X,36818
Y,37690
X,36260
X,35642
X,36854
X,37372
X,35420
Y,35566
Y,35282
X,37372
Y,37278
X,36382
Y,35670
Y,37450
X,37214
X,35722
X,36100
Y,35410
X,36794
X,37492
Y,36450
Y,35908
X,37186
Y,37408
X,35982
X,36638
X,35766
X,36800
Y,37252
Y,36848
Y,35488
X,36818
X,37494
Y,35478
Y,36258
Y,35126
Y,36972
Y,37242
X,36036
X,35506
Y,37270
Y,36854
X,35356
X,36290
Y,35114
Y,36816
X,37326
Y,35916
Y,35342
X,36722
Y,37548
X,35508
X,36444
Y,35532
Y,37144
Y,37588
X,36916
X,35902
Y,37090
X,37612
Y,35858
Y,36184
Y,35126
X,36750
X,37176
Y,36190
X,35154
Y,37038
X,36896
X,36076
X,36238
X,34862
Y,36408
Y,37294
Y,36328
X,35974
Y,37316
Y,37322
X,34904
Y,36472
X,35532
X,37070
X,37418
Y,36068
Y,35506
X,37152
X,37526
Y,35650
X,36398
Y,35760
Y,36906
Y,37260
Y,36030
Y,35414
X,36768
Y,37294
Y,35300
X,36306
X,35186
X,37226
Y,37416
X,36178
X,35596
X,36786
X,37270
X,35564
X,36140
X,34580
X,36974
Y,37382
Y,35992
Y,35376
X,37004
X,37108
Y,35554
X,35966
Y,35128
Y,37378
X,37540
Y,36670
X,35878
X,37092
X,37042
X,35778
Y,35866
X,34966
Y,35694
Y,37030
X,36038
Y,35780
X,36880
X,37300
Y,35652
X,36612
Y,35216
X,36844
X,37394
X,35910
Y,36174
Y,37280
Y,37618
Y,36400
Y,36298
Y,35078
Y,36928
X,37416
X,35964
X,35686
X,35806
Y,37238
Y,36758
Y,36262
Y,35150
Y,37026
Y,36992
Y,36694
X,35504
Y,36240
X,37360
Y,36576
X,36836
Y,35880
Y,36552
X,36986
Y,35890
X,35510
Y,36200
Y,36722
Y,35996
X,36460
X,34824
X,36814
Y,37060
Y,35808
Y,35394
X,36048
X,37452
Y,36260
X,36664
Y,35228
X,36876
Y,37296
X,36576
Y,36134
Y,37080
Y,36398
X,35784
Y,35478
Y,35070
Y,37416
Y,36972
Y,36370
X,36128
Y,36558
Y,36426
X,36722
X,36090
Y,35144
Y,36644
X,37540
Y,36748
Y,36346
X,36600
X,36444
X,36788
X,35710
X,35152
Y,36990
X,37380
X,36432
X,36160
X,36300
Y,36362
X,36472
Y,36128
X,35764
X,37424
X,37462
Y,36210
X,36106
Y,36716
X,36838
Y,36682
X,35240
Y,35420
Y,36852
Y,37402
Y,36198
Y,35706
Y,36884
X,36568
Y,36366
Y,35874
X,48298
Y,47812
X,40484
X,37034
Y,37234
Y,37268
Y,36828
X,37276
X,36442
Y,36512
X,35662
Y,35320
Y,36236
Y,38024
X,37412
Y,37584
Y,37538
Y,36402
Y,36306
Y,35108
X,35376
Y,35926
Y,37550
X,37034
Y,36588
Y,36944
X,36318
Y,36650
X,35498
Y,34970
X,35380
Y,37324
X,36700
X,37272
X,37138
X,37228
Y,36878
X,35388
X,35250
Y,36162
X,37216
X,37176
Y,35892
Y,36550
Y,37036
X,36734
Y,35784
Y,35594
X,36182
X,37066
X,36926
Y,35176
Y,36934
Y,37576
X,36524
Y,34822
X,35026
X,35402
X,36410
Y,36766
Y,35342
X,37660
X,37236
Y,36414
X,34922
X,35888
Y,35856
X,36476
X,37012
X,35366
X,36954
Y,37114
X,36492
X,35726
X,35930
Y,35972
Y,36380
Y,37800
X,35976
Y,37172
Y,37134
Y,36540
X,35286
Y,36132
X,36056
X,35660
Y,36952
X,35404
X,36882
Y,37182
X,36536
Y,35350
Y,44950
Y,38836
X,36740
Y,36922
Y,36268
Y,36860
Y,37390
Y,36400
Y,35374
Y,36618
Y,36358
Y,35874
Y,37148
X,35766
Y,36886
X,37378
X,36536
X,35740
X,36220
Y,36170
Y,36450
Y,37134
Y,35274
X,36698
Y,36850
Y,36314
X,35028
Y,35204
X,35784
X,36210
Y,37352
Y,35298
X,36952
X,37284
Y,36880
X,36334
X,35128
Y,35774
X,36048
X,36414
X,35416
Y,36934
Y,37132
Y,36730
Y,36364
X,35148
X,36034
Y,35846
Y,36062
Y,36004
X,37134
X,37350
Y,36832
Y,36112
Y,36312
X,35874
X,36348
X,35858
X,35202
Y,35912
X,37172
X,36616
X,36054
Y,36098
Y,37050
Y,36356
X,36176
X,35474
Y,35998
Y,37118
Y,36588
Y,36282
Y,36312
Y,36704
Y,36506
Y,36190
Y,35612
X,36292
Y,37380
Y,36684
Y,36712
X,36876
X,37016
X,36822
X,36442
X,35916
Y,35648
Y,37428
Y,36408
Y,35946
Y,36074
X,36828
Y,36220
Y,36284
X,35458
X,35580
X,35992
Y,36106
Y,36248
Y,36384
X,36670
Y,36224
Y,36294
X,35432
Y,36812
X,36344
X,36334
X,36054
X,36372
Y,36826
X,36318
X,36422
Y,35510
Y,37266
X,36630
Y,36400
X,36038
X,36184
Y,36990
X,36808
Y,36298
Y,34930
X,37090
X,35966
Y,36776
Y,36322
Y,36268
Y,36726
X,36462
Y,36292
Y,35760
X,36858
X,36130
Y,36464
Y,36378
Y,36232
X,36772
X,36438
X,36366
X,35668
Y,37114
X,36258
X,36124
X,36000
Y,35968
X,37442
X,36230
Y,36560
Y,35592
X,37000
Y,36288
X,36284
X,36118
X,35904
Y,37108
X,36372
Y,36638
Y,35958
X,36916
X,35982
Y,36520
X,36256
Y,36078
X,36796
X,36026
X,36300
Y,35104
Y,37070
X,36244
X,36556
Y,36060
X,36244
Y,36892
X,36188
Y,36512
X,35818
X,36746
Y,36300
Y,36448
X,36392
Y,36256
X,37470
X,35732
X,36136
Y,35992
X,36936
X,36040
Y,36154
X,36134
Y,35760
Y,37364
Y,35928
Y,36238
X,35638
Y,37286
Y,36306
X,36364
Y,36110
Y,35982
X,36864
X,36204
X,35938
Y,35370
Y,36526
X,36362
Y,36550
X,36490
X,35594
X,37124
X,36528
Y,36618
Y,35832
Y,36972
Y,36430
X,37792
X,36566
X,36264
X,36918
Y,36728
X,36240
Y,35612
Y,37404
Y,35998
Y,35072
X,36270
Y,36192
X,36646
Y,36860
X,35690
Y,35542
Y,36296
X,35972
Y,35436
Y,36458
Y,36698
Y,37288
Y,37126
X,36516
Y,35354
Y,36974
X,36300
X,35956
Y,36374
X,36790
X,36958
Y,37390
Y,35860
X,35100
Y,37200
Y,36110
X,35330
X,36310
Y,36206
Y,36526
X,37554
X,36466
Y,35666
X,36844
Y,36472
Y,35746
Y,36198
Y,36418
Y,36636
X,37670
X,36380
Y,35564
X,36724
X,36324
X,35488
X,36356
X,36608
Y,37000
Y,37382
Y,36752
Y,35874
Y,37352
Y,36138
X,35450
X,36026
Y,36202
Y,36770
X,37448
X,36502
X,35592
X,37102
X,36386
Y,35194
X,36310
Y,36340
X,36950
Y,37714
X,36578
X,35692
Y,36618
X,35980
Y,35806
X,36316
Y,36096
X,36816
Y,37578
Y,35844
Y,35088
Y,36512
X,36386
Y,35612
X,36792
X,35850
X,37036
X,37756
Y,36102
X,35614
Y,36406
X,36090
X,35086
Y,36658
Y,35910
Y,36454
X,37226
Y,36132
X,35632
Y,36890
Y,35918
Y,35374
X,35524
X,36248
Y,36802
Y,37152
X,36116
X,35696
X,36908
X,36094
X,35266
X,35914
X,35878
X,36844
Y,37498
X,36302
X,36672
X,36612
X,36588
Y,35916
Y,36090
X,36142
X,36756
X,36736
Y,36184
X,35698
Y,37090
Y,36142
X,35618
X,36104
Y,36386
Y,36826
X,37540
Y,36552
X,35738
X,37044
Y,36264
Y,35476
X,36066
Y,35834
Y,36416
Y,37428
X,36484
Y,35630
Y,37164
X,36230
Y,35848
Y,36334
X,36316
Y,45286
X,38064
Y,36630
Y,35650
X,37048
X,35884
Y,35598
Y,36190
Y,35904
X,36858
Y,37164
X,36282
X,35526
X,37070
X,37052
X,35470
X,36030
X,35908
X,37080
X,37192
X,36922
X,35696
X,37134
Y,36174
X,35928
Y,36496
Y,36186
Y,36822
Y,36996
Y,36594
Y,35716
Y,37304
Y,36000
X,36302
X,35786
X,36154
X,36428
Y,36640
X,36124
Y,35656
X,36888
Y,36132
Y,35492
Y,36242
Y,36086
Y,37200
Y,37386
Y,36330
Y,35712
Y,37166
Y,35906
Y,35506
Y,36180
X,35708
X,36982
X,37024
Y,36468
Y,35614
X,37188
X,36564
X,35446
Y,36394
Y,36060
X,37514
X,37358
X,36752
X,35370
Y,36880
Y,36112
X,35394
X,36338
Y,36802
Y,37114
Y,37194
Y,36360
X,35654
Y,36944
Y,36158
X,35934
X,36368
X,35900
Y,37128
Y,37446
X,36588
Y,35768
X,37090
X,36256
Y,35418
Y,35908
Y,36306
Y,37112
Y,36994
Y,35750
Y,35118
X,36836
X,36514
Y,35456
X,36372
X,36406
Y,36440
Y,37020
X,36328
Y,35496
Y,36696
X,36072
Y,35494
Y,36128
X,35842
Y,36540
X,37718
Y,36242
X,35444
Y,36824
X,36060
Y,35184
Y,36102
Y,35696
X,37758
X,37746
Y,37226
Y,35766
X,37222
Y,36038
X,35272
X,36504
X,36122
X,35620
X,37844
Y,37466
Y,35922
X,37262
X,36162
X,35390
X,36816
Y,36286
X,36138
Y,36402
Y,36810
X,35498
X,37044
Y,36296
Y,35552
X,36398
X,35942
Y,36906
Y,36062
X,37072
Y,35638
X,36766
Y,36288
Y,35614
Y,35848
X,36154
X,36672
Y,36520
Y,36994
Y,36084
X,36548
X,36106
X,35920
X,36218
Y,36414
X,37188
X,36010
Y,37334
Y,35236
X,37368
Y,35866
X,35490
X,35934
X,36020
X,36896
X,36100
Y,37196
Y,35766
Y,36960
Y,36296
X,35932
X,36074
Y,36394
X,37204
X,36124
Y,37160
Y,35412
X,36988
Y,36934
X,35670
X,36362
Y,36116
X,36704
X,36562
X,37374
X,35582
X,36810
Y,36580
Y,35134
X,36238
Y,36188
X,36932
X,35802
Y,37332
Y,35714
X,36692
Y,35894
X,36192
Y,36112
X,36238
Y,36344
Y,35390
X,36968
Y,35864
Y,36974
X,35790
Y,35022
Y,36352
Y,36112
X,36722
X,35716
X,37364
Y,35240
Y,36904
X,36358
X,35442
Y,36884
X,36146
Y,37018
Y,36512
X,37524
X,35638
Y,36858
Y,36098
Y,35724
X,36390
Y,36156
Y,37022
X,36130
Y,36890
X,35632
X,36916
X,36130
Y,35852
Y,36510
X,36188
Y,36972
Y,36082
X,37544
Y,35118
Y,37110
Y,36216
Y,35860
X,36030
Y,36364
Y,37376
X,36202
X,37064
Y,36024
Y,37074
X,36942
Y,35762
X,36048
Y,36262
X,36952
X,36218
X,36748
X,35140
X,36938
X,36522
X,35618
Y,36194
X,35894
X,36828
X,36274
Y,37234
Y,35190
X,37316
Y,36726
X,35494
X,36180
Y,36366
Y,36724
Y,36516
X,36496
X,35450
Y,37022
Y,36548
Y,35448
Y,36100
X,36672
X,36790
X,36108
X,37386
X,35328
X,36572
X,36224
Y,35354
X,36346
X,35522
Y,36886
Y,36616
Y,37468
X,35306
X,36806
X,35680
X,35802
Y,36620
Y,36584
Y,37044
X,36080
X,36842
X,35504
X,37048
X,36044
X,35454
X,36372
Y,36378
Y,36790
X,36364
X,37124
X,35816
X,37468
Y,36340
X,35704
X,36352
X,36264
X,37284
Y,36086
X,36634
X,35830
X,36888
X,36448
X,35300
Y,36146
X,35982
Y,36872
Y,36854
Y,37228
X,35412
Y,37042
Y,36364
Y,35906
Y,36284
X,36232
X,37154
Y,36522
X,37640
Y,35170
X,37134
X,36028
X,35880
Y,36218
Y,36318
Y,37338
Y,36242
X,37480
X,35700
X,37204
Y,36460
Y,35780
X,35842
Y,36348
X,36542
X,36204
Y,37226
X,35394
X,37038
Y,35918
Y,36044
Y,36128
X,36196
Y,40256
X,36852
Y,37110
Y,35918
X,36618
Y,35906
X,36130
X,36438
Y,36104
Y,37130
X,35874
X,37278
Y,35734
Y,36898
Y,36508
Y,36262
X,36514
Y,36220
Y,36538
X,36148
Y,37338
Y,36160
Y,36986
Y,37410
Y,35568
Y,36848
Y,36116
X,36740
X,35862
X,37322
X,35310
X,35868
Y,35788
Y,35484
Y,36366
Y,36590
X,36660
X,36080
X,37312
Y,35564
X,36828
Y,36394
Y,35482
X,35838
X,36402
X,36660
X,36970
Y,37242
Y,36006
Y,37244
Y,36466
Y,35102
Y,36010
Y,36286
Y,36782
X,36114
Y,36992
Y,35074
Y,36664
X,35896
Y,35344
Y,36060
X,36648
X,36982
X,36438
Y,37396
X,35132
Y,36714
X,36158
Y,35326
X,36618
Y,36224
X,36940
X,35980
X,37226
Y,35078
X,37140
X,36112
X,35672
Y,36620
X,36906
Y,36846
Y,36320
Y,37230
Y,35228
Y,36994
Y,36390
X,35504
Y,36280
Y,36452
Y,37090
Y,36396
Y,37222
X,35618
X,36954
Y,36856
Y,35412
X,36098
X,36078
X,36854
X,35896
Y,37620
X,35268
X,36902
Y,36044
Y,35490
Y,36622
X,35974
Y,36634
Y,36280
X,37600
Y,35402
Y,37034
Y,36304
Y,35360
Y,36286
X,36004
X,36566
X,36544
X,37190
X,35742
Y,36424
X,35920
Y,34918
Y,36106
Y,36398
Y,36784
Y,36296
X,37200
X,35246
X,36852
Y,35948
X,35060
X,35942
X,35876
Y,37270
X,36566
Y,37036
X,35520
Y,37000
Y,36366
X,35682
Y,36724
X,36170
X,36772
X,36454
Y,37638
X,35268
X,36860
Y,35878
Y,35578
Y,36008
X,35954
X,36862
X,36148
X,37264
Y,35776
Y,37230
Y,36272
X,35524
X,36244
Y,36288
X,36734
X,35932
X,36734
Y,35558
X,36946
Y,36054
Y,35216
X,36382
X,35822
X,36268
X,36198
X,37292
Y,36034
X,37152
X,36686
Y,35466
X,36094
Y,35950
X,37026
X,35668
Y,37390
Y,35752
X,36706
X,36606
Y,35124
Y,36124
X,36050
X,37136
X,35914
Y,37200
Y,35918
X,36904
X,36192
Y,34962
X,36376
Y,35848
X,37264
X,35730
X,37022
Y,35280
X,36848
X,35998
X,35300
Y,36174
X,36244
Y,37124
Y,36348
X,36922
Y,35566
X,36784
X,35854
X,34986
Y,35916
X,36274
X,37238
Y,36032
X,37078
X,35990
Y,36646
X,36284
Y,35418
Y,36176
Y,35702
X,36948
Y,36320
Y,36974
X,35312
Y,36972
X,35888
Y,35484
X,35816
Y,36430
X,37438
Y,35934
X,37486
Y,35590
X,37132
Y,36600
Y,35660
X,36280
Y,36800
X,36656
X,36064
Y,37122
X,35518
X,36752
Y,36456
X,35626
X,36152
X,35906
Y,37204
Y,36572
Y,37002
X,35840
X,36820
X,36224
Y,35546
Y,36042
X,36358
Y,37056
Y,36212
X,37394
X,35902
Y,37194
Y,36452
Y,35648
X,35712
Y,35996
X,37314
X,36458
X,37468
X,35162
Y,37078
Y,35956
Y,35420
X,36168
Y,36186
X,36814
X,35844
Y,37768
Y,35560
Y,36398
X,36042
X,35674
Y,36300
X,35846
Y,37128
X,36258
Y,36920
X,35940
Y,36756
X,35684
X,35922
Y,36440
Y,36750
Y,36870
Y,37162
X,36820
X,35526
Y,37026
Y,36252
X,35534
Y,35340
X,35276
Y,36914
X,37372
Y,36530
X,35552
X,36800
X,36238
X,35600
X,36198
Y,35052
X,35728
X,37190
Y,37058
X,35730
X,36874
X,36266
X,35238
Y,35982
Y,35228
Y,36620
Y,37144
Y,37212
X,34854
X,36910
Y,36622
Y,34916
X,36142
X,35182
X,37188
X,37454
Y,37230
X,36664
Y,37484
Y,35872
Y,35422
X,35620
Y,34966
X,35060
Y,36910
X,37022
Y,36036
Y,37138
X,35946
Y,35660
X,36032
X,36036
Y,34768
X,35760
X,37108
Y,36358
X,37182
Y,36510
Y,35142
X,36184
X,36266
X,36082
X,35612
Y,37106
Y,35568
X,37212
Y,36164
X,36154
X,36488
X,36610
X,43196
X,38336
Y,37156
Y,36020
Y,36882
X,35652
X,35580
X,36296
X,36338
Y,36152
X,35402
X,36052
Y,35874
X,37016
X,35772
X,35440
X,36558
Y,36460
Y,36222
X,36792
Y,35764
X,36134
X,36936
X,36234
Y,35916
X,36408
X,36594
Y,36228
X,36630
Y,36478
Y,36430
X,37692
Y,36282
Y,35254
Y,36106
X,36234
X,36380
X,36610
X,36122
X,36112
X,37438
Y,35952
X,35238
X,35752
X,36306
Y,36058
X,36932
X,36176
Y,35648
X,37086
Y,35704
X,35538
Y,36104
X,35826
X,36364
X,37168
X,36370
X,36330
Y,37456
X,36082
X,35464
Y,36802
X,35960
Y,36384
Y,36952
Y,36548
Y,36358
X,37074
X,35544
X,35136
Y,35968
Y,36130
X,35986
X,36768
X,36064
Y,35952
X,37260
X,36350
X,35818
Y,36178
Y,36102
X,36410
Y,36766
X,36198
X,36230
Y,37020
X,36172
Y,35456
X,36304
X,36596
X,36086
Y,36846
X,36566
Y,36898
X,37144
Y,36622
Y,36108
Y,35958
X,36286
X,36308
X,36916
Y,36090
X,35986
X,36888
Y,36534
X,35488
Y,36280
Y,36152
X,36322
X,36850
Y,36048
X,36094
X,37294
X,36334
Y,35362
Y,35998
X,36690
Y,36130
X,36696
Y,36188
X,36102
Y,37114
X,36218
X,35062
X,36666
Y,36636
Y,36256
X,37012
X,36268
X,35524
Y,37538
X,36814
Y,35224
Y,35604
Y,36300
X,35912
Y,36600
Y,36334
Y,35810
Y,36908
X,36414
Y,35350
Y,35928
Y,35796
Y,35786
X,37152
Y,36524
X,36136
X,36894
X,36066
X,35482
Y,36288
X,36264
X,36346
X,36782
X,36436
Y,36056
Y,37832
Y,36342
Y,35806
X,35942
Y,36050
X,36052
Y,36780
X,36044
X,36026
Y,37664
X,36302
X,35870
Y,36284
X,36178
X,36460
X,37182
X,35850
Y,36114
Y,37232
Y,36390
Y,35586
Y,36058
Y,36030
Y,36024
X,36892
Y,35820
X,36038
Y,37010
Y,35724
X,35356
Y,36446
X,36254
Y,36478
Y,36882
Y,36106
X,36136
X,36718
X,35910
X,35496
Y,35916
Y,36340
Y,37078
Y,37392
Y,37374
Y,35974
Y,37352
X,36096
X,35782
Y,36052
X,36624
Y,35322
Y,37014
Y,36940
X,35922
Y,37276
Y,35910
X,35022
Y,36216
Y,36368
X,35414
Y,37060
X,37096
X,35978
Y,36986
Y,36238
Y,35642
X,36380
Y,36302
X,35406
X,37500
Y,37444
X,36430
Y,37106
Y,36286
X,35362
X,36140
Y,35896
Y,35412
X,36618
X,37248
Y,36326
X,37140
Y,36168
X,35780
Y,36314
X,36008
Y,35112
X,36618
X,37066
X,36624
X,36928
X,35896
Y,35324
X,36496
X,35950
X,35486
X,36184
X,37000
X,36136
Y,37776
X,35648
Y,35452
X,36280
X,36192
Y,36520
Y,35890
Y,37170
Y,36634
X,37246
X,35760
X,35500
X,36448
X,35962
Y,35890
Y,35928
Y,36956
X,36396
X,37328
Y,36052
X,35616
X,35804
X,35946
X,35934
Y,35876
Y,35846
Y,36222
Y,37332
Y,36250
Y,35732
X,36368
Y,36396
Y,36474
Y,36290
X,35640
Y,35816
X,37186
Y,35986
X,35142
Y,35814
Y,36216
Y,35964
Y,36852
Y,36010
Y,36056
X,37166
X,35914
X,35628
Y,36344
X,36408
Y,36270
X,36848
X,36346
Y,35868
Y,36648
X,36184
Y,35684
X,36072
Y,36420
X,36186
Y,37238
Y,36492
Y,35962
Y,37640
X,36454
Y,35284
X,35862
Y,36564
X,35870
X,36688
Y,36258
Y,36118
X,37056
Y,36248
Y,34844
X,36010
Y,36212
Y,35814
X,36446
X,36146
Y,36326
Y,37044
X,35964
X,35332
Y,36600
X,36286
Y,36402
Y,37040
X,36248
Y,35784
Y,36888
X,36384
Y,35506
X,36766
Y,36284
X,36826
X,36870
X,36440
Y,36106
X,37034
X,36230
X,35390
X,36226
Y,36552
X,36152
X,36790
X,36132
Y,36322
X,37392
X,36020
Y,35234
Y,36330
X,36198
Y,36340
X,42946
X,38656
X,36720
X,36642
Y,36312
X,35176
X,36418
X,36100
Y,36566
X,36812
Y,37176
X,36568
Y,36252
Y,36472
X,35142
Y,36298
X,35978
Y,36344
X,36956
Y,37274
X,36042
X,36316
Y,35960
Y,35272
Y,35514
Y,36692
X,36238
Y,37108
X,37062
Y,36294
Y,35814
Y,36362
Y,35326
Y,36432
Y,35842
Y,36466
Y,37492
X,37168
Y,36036
Y,35786
Y,36030
X,35276
X,35944
X,36392
Y,36300
X,37454
X,37702
Y,36412
Y,35638
Y,36488
Y,35448
X,36288
Y,36278
X,36376
X,37060
X,37466
Y,36216
Y,36320
X,35962
X,35262
Y,36218
Y,36110
X,36736
Y,36552
Y,37236
Y,36600
X,36316
Y,36052
Y,35658
X,36326
X,36274
Y,36116
X,37176
Y,36996
X,36292
X,35976
Y,36374
X,35862
Y,36432
Y,36140
X,36556
Y,36776
Y,36940
Y,36080
X,36620
Y,36306
X,35642
X,36362
X,35880
X,36500
X,36806
X,36612
X,36114
X,36362
X,36074
Y,35896
X,36342
X,36452
Y,36176
X,37166
X,36944
X,36742
X,37384
X,36600
X,35502
X,36376
X,36416
X,36300
X,36954
X,37604
Y,36340
X,36052
Y,36070
Y,35754
X,36246
X,35990
X,36536
Y,37188
Y,37408
X,35894
Y,35908
Y,35762
Y,35840
Y,36338
X,36232
Y,35738
X,36572
X,37246
Y,36422
X,36334
X,36644
X,35380
X,36052
Y,36182
X,36138
X,36000
X,36838
Y,36214
X,36106
X,36800
Y,35444
Y,36582
X,36488
Y,36062
X,36808
Y,36898
X,36050
Y,36034
X,36020
X,35468
Y,36326
X,36102
Y,36034
Y,37002
Y,37268
Y,36200
X,36536
Y,36588
X,35176
Y,35814
Y,36972
Y,36118
Y,36942
Y,37646
X,36536
Y,36092
Y,36348
Y,35862
Y,35956
Y,36346
X,36334
Y,37214
X,37356
Y,36544
X,36146
X,36054
Y,35614
X,36232
X,36180
Y,36770
X,36788
X,37094
X,36008
X,36142
X,36278
Y,35566
X,36536
X,36858
Y,35994
Y,36506
X,36946
Y,36394
X,36248
Y,35996
X,35374
Y,36260
Y,36368
Y,35992
Y,37706
X,37086
Y,36258
X,36258
Y,36712
Y,35728
Y,36174
X,36632
X,36430
Y,36954
X,37560
Y,35946
X,36330
X,36142
Y,35478
X,36578
X,36060
Y,36086
X,37134
X,37578
X,36188
Y,36246
X,36320
Y,35462
Y,36600
Y,36316
X,36268
X,36656
X,37360
X,36184
Y,36460
Y,36324
X,35488
X,36256
X,35856
X,36314
Y,37782
X,37386
X,36744
X,37102
Y,36576
X,35476
Y,36186
X,36240
X,36010
Y,37046
X,37094
Y,36076
X,35944
X,35748
Y,34972
X,36430
X,36380
X,36150
X,36574
Y,37154
X,36264
Y,36808
Y,36594
X,35254
Y,36700
Y,36054
Y,36308
X,36856
X,37246
Y,36024
X,36162
X,36704
Y,35436
Y,36606
Y,35764
X,36620
X,36690
X,37036
Y,35904
X,36110
Y,36322
Y,35518
X,36280
X,36524
Y,36330
X,36790
X,37110
X,36148
Y,36286
X,36114
X,35538
X,36322
X,36854
X,35734
X,36922
X,36836
X,35982
Y,36370
X,36206
X,36168
X,36202
X,36426
Y,36442
X,36980
X,37388
Y,36234
X,36646
Y,36286
Y,35572
X,36080
X,36338
X,36412
X,37170
X,36854
Y,36344
X,35988
X,36214
Y,35574
Y,36918
Y,36324
Y,36184
Y,36884
X,37112
Y,36236
X,36024
X,36004
X,35056
Y,36226
